gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
B4GALT1_negation,0.020925111735182328,0.08712894458467123,0,0.001,2.6263728994747533,0.008810309169610973,1.3358940720940684,0.1815838987951952,-0.6616070742407778,0.6616070742407778,0.0,1.0,0.10014821216628877
BACE1,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
BACE1_negation,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
BMP1,0.003353921331923912,0.019515311772286638,10,0.001,-0.4344075082483714,0.6641328589931935,-0.06076824002237406,0.9515437843485992,-0.4558610578648196,0.4558610578648196,0.005988023952095809,0.9917864476386037,0.03250395226484095
BMP1_negation,0.0027303485784526253,0.01640367516021868,0,0.001,0.4344075082483714,0.6641328589931935,0.06076824002237406,0.9515437843485992,-0.45599162176876423,0.45599162176876423,0.0,1.0,0.02958578686211787
BMP8B,0.001119057759852303,0.007591465836362226,3,0.001,0.2827088476326965,0.7775173967505051,0.02568381415310285,0.9795095340338291,0.5438530278400495,0.5438530278400495,0.0029940119760479044,0.997946611909651,0.02958578686211787
BMP8B_negation,0.0027303485784526253,0.01640367516021868,0,0.001,-0.2827088476326965,0.7775173967505051,-0.02568381415310285,0.9795095340338291,0.5442944925978142,0.5442944925978142,0.0,1.0,0.02958578686211787
BMPR1A,0.0152480392999082,0.06781667785329124,10,0.001,-3.1770050355406467,0.0015349230812103517,-0.2803396708214494,0.779216917556823,-13.325859213783371,13.325859213783371,0.0,0.9897330595482546,0.08052112146169145
BMPR1A_negation,0.00139783289503839,0.009256770687543155,0,0.001,3.1770050355406467,0.0015349230812103517,0.2803396708214494,0.779216917556823,-13.325578176788516,13.325578176788516,0.0,1.0,0.02958578686211787
BMPR2,0.008267167900726093,0.041308549931951676,12,0.001,-1.8357663381787737,0.06665978726993467,-0.2266218895862016,0.8207177696661354,-1.9150039077710013,1.9150039077710013,0.0029940119760479044,0.9887063655030801,0.05258514135609124
BMPR2_negation,0.0009164234383553254,0.006374855253535706,0,0.001,1.8357663381787737,0.06665978726993467,0.2266218895862016,0.8207177696661354,-1.9157121399171522,1.9157121399171522,0.0,1.0,0.02958578686211787
BSG,0.9900224432385574,0.9990660997297074,111,1.001,-3.5158071172411396,0.0004682020590679988,-2.833361158059781,0.004606131263689374,-0.4734126612175332,0.4734126612175332,0.0658682634730539,0.9086242299794661,0.8771929824561404
BSG_negation,0.005853381553964697,0.030989113245712227,0,0.001,3.5158071172411396,0.0004682020590679988,2.833361158059781,0.004606131263689374,-0.473414853028688,0.473414853028688,0.0,1.0,0.04194015326487369
BST2,0.8616946158768202,0.968845088552891,351,0.001,-2.5956647688947045,0.009640265001876626,-1.5535350201300022,0.12029536955644819,-0.42626492353973683,0.42626492353973683,0.23053892215568864,0.7186858316221766,0.8771929824561404
BST2_negation,0.06593091000610551,0.21019247986834783,0,0.001,2.5956647688947045,0.009640265001876626,1.5535350201300022,0.12029536955644819,-0.42626779021291383,0.42626779021291383,0.0,1.0,0.22957916490474886
BTLA,0.009549718635084265,0.046656775061352,9,0.001,-1.2535877509509754,0.2102973542231941,-0.14251998833976678,0.8866692921124921,-1.4556201881303,1.4556201881303,0.0029940119760479044,0.9917864476386037,0.05807897310541743
BTLA_negation,0.004296264770826628,0.02400528247610822,0,0.001,1.2535877509509754,0.2102973542231941,0.14251998833976678,0.8866692921124921,-1.4562326122092581,1.4562326122092581,0.0,1.0,0.034567606765595844
C1QBP,0.9999988608100366,0.9999999709747964,138,1.001,-6.908525254762884,1.0764206111284269e-11,-5.736135761559483,9.686102991495797e-09,-0.9189611036737378,0.9189611036737378,0.04790419161676647,0.8747433264887063,0.8771929824561404
C1QBP_negation,1.7124975114849595e-05,0.0001822704753758305,0,0.001,6.908525254762884,1.0764206111284269e-11,5.736135761559483,9.686102991495797e-09,-0.9189652689879577,0.9189652689879577,0.0,1.0,0.0048248067011249255
C3AR1,0.0009905708607769372,0.006848826362831746,17,0.001,0.8308693069016807,0.40645620862907106,0.18213685200076205,0.8554753286864154,0.6695571210479583,0.6695571210479583,0.017964071856287425,0.9887063655030801,0.02958578686211787
C3AR1_negation,0.0026617608332887748,0.016000234826881152,0,0.001,-0.8308693069016807,0.40645620862907106,-0.18213685200076205,0.8554753286864154,0.6696519891769062,0.6696519891769062,0.0,1.0,0.02958578686211787
C5AR1,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
C5AR1_negation,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
C8G,0.001709919795000378,0.01092479175888234,1,0.001,1.0000000000000002,0.318036600877808,0.08175174831739274,0.9348441268352701,11.548346056541048,11.548346056541048,0.0029940119760479044,1.0,0.02958578686211787
C8G_negation,0.004672930324369465,0.025653015894936442,0,0.001,-1.0000000000000002,0.318036600877808,-0.08175174831739274,0.9348441268352701,11.547382336217899,11.547382336217899,0.0,1.0,0.03618763997718308
CALR,0.966083799726314,0.9954290927990891,192,2.001,-2.8622607905369906,0.004347837683589345,-2.9670680729156396,0.0030065438517342977,-0.30322786571391097,0.30322786571391097,0.10778443113772455,0.839835728952772,0.8771929824561404
CALR_negation,0.0026243730970355993,0.01577943123213871,0,0.001,2.8622607905369906,0.004347837683589345,2.9670680729156396,0.0030065438517342977,-0.30322839370740773,0.30322839370740773,0.0,1.0,0.02958578686211787
CAP1,0.9825747647116618,0.9980994198886984,100,1.001,-3.3445454299895916,0.0008727757136363266,-2.9039496799642235,0.0036848737927617126,-0.5093642371085898,0.5093642371085898,0.05089820359281437,0.9147843942505134,0.8771929824561404
CAP1_negation,0.0019907532337296403,0.012544390061269506,0,0.001,3.3445454299895916,0.0008727757136363266,2.9039496799642235,0.0036848737927617126,-0.5093669416050052,0.5093669416050052,0.0,1.0,0.02958578686211787
CAPN5,0.003353921331923912,0.019515311772286638,3,0.001,0.28270884763269655,0.777517396750505,0.02568381415310285,0.9795095340338291,0.5438530278400495,0.5438530278400495,0.0029940119760479044,0.997946611909651,0.03250395226484095
CAPN5_negation,0.0020343146378267725,0.012805201673503037,0,0.001,-0.28270884763269655,0.777517396750505,-0.02568381415310285,0.9795095340338291,0.5442944925978142,0.5442944925978142,0.0,1.0,0.02958578686211787
